,happiness
8399,3.977930169395836
8400,3.9471715191348045
8401,4.983538600435743
8402,3.7681723527883872
8403,4.640864504583277
8404,3.974457689755048
8405,4.005911341115442
8406,4.281328346324557
8407,3.937000458019148
8408,4.938062256404345
8409,4.093617785735947
8410,3.6374158021621543
8411,4.087214629428345
8412,3.6592597337129673
8413,4.083726523349668
8414,3.9976376272633374
8415,3.3806618391751972
8416,4.039037180703272
8417,4.27627526011674
8418,4.537951845055563
8419,3.910767321614398
8420,3.767118577713345
8421,4.0420961695672135
8422,3.632906009177905
8423,4.111834327669645
8424,3.4978598469358233
8425,4.0291621295827
8426,4.040440357650882
8427,3.7408774446257635
8428,4.478530442969296
8429,3.7204110328514566
8430,4.3860663284053825
8431,3.9605427536285647
8432,4.342932095291959
8433,4.076637555585107
8434,4.206720944871122
8435,4.035567346041573
8436,3.7443828269044905
8437,4.063876114383047
8438,4.052747017554842
8439,3.273505771378638
8440,3.408275186953745
8441,4.112785682508024
8442,3.7760847906098505
8443,4.208281865291584
8444,3.9951634634294604
8445,3.762337897655333
8446,3.3640859963781224
8447,3.575964415051304
8448,3.4398910298810064
8449,3.4835968389811285
8450,3.4636852278339676
8451,2.9083436362649495
8452,2.8563423582830376
8453,4.254109133035798
8454,4.23280591116155
8455,3.6361566302248973
8456,4.006434966117095
8457,3.6616616575745113
8458,4.109234167520056
8459,4.4590193604866
8460,3.9273788569508143
8461,4.068486722964444
8462,3.7891765357777984
8463,4.12892851452073
8464,4.048072307328545
8465,3.7195580130465924
8466,4.667028210577679
8467,2.8603668206799595
8468,3.492286306830038
8469,4.265960601228328
8470,3.657839868531428
8471,3.8936022981355602
8472,4.328294849022494
8473,4.535210018624586
8474,4.0109406048056115
8475,3.7750703829279617
8476,4.1352753478842965
8477,4.1962423114066905
8478,3.7548630590360697
8479,4.177469823119203
8480,3.16286135244889
8481,4.129363147838154
8482,3.1939241765857362
8483,3.6466329691587633
8484,4.345965040824591
8485,3.900870759581528
8486,5.051559007487627
8487,3.961002777314562
8488,4.163146224697994
8489,4.768604907710617
8490,4.131072916398364
8491,4.7358821141111385
8492,4.1357619877415415
8493,4.5144470805756125
8494,3.677642472544002
8495,3.9718037343483985
8496,4.753216117286002
8497,2.405894113310427
8498,3.3641621852662293
8499,4.180166776255814
8500,3.512689250907635
8501,4.072592228732844
8502,2.7789068456277723
8503,4.020766460428575
8504,3.7699334733583743
8505,2.963404485225313
8506,4.264754536302812
8507,4.000253830902956
8508,3.0482236080353733
8509,4.478554449830197
8510,3.791646019072423
8511,3.828293675499152
8512,4.0951066285631645
8513,3.6612203178339704
8514,4.2325840182091525
8515,3.2455184517373894
8516,3.5493690579871005
8517,3.5115184913403685
8518,2.946285763319277
8519,4.424140785993935
8520,4.156838321026836
8521,4.028263768544319
8522,3.382919272781704
8523,3.5115646493939363
8524,3.5494277744610088
8525,3.9105886975096884
8526,4.665247808849672
8527,3.903730820448634
8528,3.2132332176620797
8529,3.096809346557353
8530,4.442667318287772
8531,3.919699318639544
8532,4.218317561286884
8533,3.8436258364186537
8534,4.31085813229873
8535,3.949920349990521
8536,3.3168532610678945
8537,3.214257660436459
8538,3.824828149612069
8539,3.9886016464890433
8540,3.953908996221144
8541,4.1813665052853075
8542,3.2845117909565307
8543,3.3263954898531836
8544,3.9291939534339475
8545,3.9784767496915654
8546,3.6666772384289654
8547,3.733155867002574
8548,4.202140369123834
8549,3.5161773942162684
8550,3.794472020938638
8551,4.442755720945871
8552,4.285805197763027
8553,4.492410787313423
8554,3.6904339174417977
8555,4.55718754429615
8556,3.9767150120231127
8557,3.8290749415929053
8558,3.514649424839736
8559,3.7975665397308767
8560,3.151542639372431
8561,4.086592467600281
8562,4.470515948629937
8563,3.402608427181607
8564,4.313173723933465
8565,4.079840482822803
8566,4.404460661703797
8567,4.391761161920858
8568,3.1988270038768825
8569,2.5997447800386033
8570,3.9477944085034444
8571,4.1397604189677715
8572,2.946925172084511
8573,1.5615718627969999
8574,3.9105363012431327
8575,4.134211191055007
8576,3.828655654413117
8577,3.9379333840306603
8578,3.7783341173788845
8579,3.921908373664499
8580,4.165230105100703
8581,4.00136071138089
8582,3.708110259106585
8583,4.404403493207204
8584,3.9119837688266443
8585,4.1180702086818535
8586,4.325916305414275
8587,3.726820173846269
8588,4.623776443672318
8589,4.60828537770976
8590,4.164089853022743
8591,4.148914995183984
8592,4.047376237447398
8593,4.167490694872937
8594,3.703831609842171
8595,2.4954721804626008
8596,4.106786501396001
8597,4.059618457578063
8598,3.5256163137042873
8599,3.79990493003245
8600,3.829471189059067
8601,3.156152158635112
8602,2.782336014258343
8603,3.84268360859358
8604,3.294492766476314
8605,3.646577664824177
8606,3.9341333070097892
8607,3.838251870080861
8608,3.7982100364738907
8609,4.434599928429101
8610,3.3804124816028063
8611,4.539941181275586
8612,3.694790268503897
8613,3.8391593975345577
8614,4.021952190315251
8615,4.250370555638532
8616,4.326787903646239
8617,3.7581006840287268
8618,3.683636588763185
8619,4.357821159530259
8620,4.1126000460904875
8621,1.9512364442155867
8622,4.175936126600081
8623,4.726470281824362
8624,3.155614390644626
8625,3.0287314209832585
8626,4.351103994988286
8627,4.312954480381771
8628,4.206887455335757
8629,3.9095980844162943
8630,3.9968448128839693
8631,3.6640758907962017
8632,3.022662638500733
8633,3.740336364749239
8634,4.095091615905973
8635,3.4368692559639533
8636,3.670910354340772
8637,3.5075335407000576
8638,4.2385445075006345
8639,3.053985715797151
8640,3.105380225434102
8641,4.37470455708381
8642,2.7124445488943385
8643,4.267984958277886
8644,4.462383540579525
8645,3.23194141217023
8646,3.6088997630862845
8647,3.321243784872614
8648,3.943579491135141
8649,4.536871339055674
8650,3.932849246965003
8651,3.9778418312707116
8652,2.908612442500156
8653,4.052082459920815
8654,4.612272612865979
8655,3.2449124650696772
8656,3.987932607876421
8657,4.435833912948774
8658,3.120359627119707
8659,3.5597076080837677
8660,4.021802472630418
8661,4.188939062308491
8662,4.079775399235545
8663,4.535437284054664
8664,3.5319051138212423
8665,4.0259311364763475
8666,3.9698457715997586
8667,4.3630294717535705
8668,3.868500235145876
8669,3.536612033972786
8670,3.8916454219118735
8671,3.4682723210718303
8672,3.9712463943269287
8673,2.7216775834850684
8674,4.1923072307233
8675,3.2363809574807663
8676,4.212819851452677
8677,3.825925344691634
8678,4.162498948100536
8679,3.6294314402617256
8680,3.15461751796112
8681,3.5668809112325053
8682,3.9032798730764213
8683,3.9738080284068875
8684,4.471477894705644
8685,3.895812332860651
8686,4.029327298381822
8687,4.2052321702938595
8688,4.315056489945485
8689,4.14500860500977
8690,3.8450477935698633
8691,3.846699148742098
8692,4.216525162065987
8693,3.944910455607324
8694,3.0202191684430564
8695,4.134025427472679
8696,4.025999493025429
8697,3.9935473930504273
8698,4.134444789142856
8699,4.073389915398202
8700,4.457753321859269
8701,4.249162316440599
8702,3.8522604963959473
8703,4.195493220545841
8704,3.7422711446252093
8705,3.5134491421050784
8706,3.3940222870110888
8707,3.895250727369678
8708,4.334094254233045
8709,3.132832951652432
8710,3.893745334505559
8711,3.6098436399221963
8712,4.2497982955045215
8713,4.375074549300466
8714,3.6561600979758344
8715,4.509786807967892
8716,3.8648712644887997
8717,4.264558533483133
8718,3.699919731399786
8719,4.036753298948324
8720,3.6314774954115214
8721,3.424789557738652
8722,3.9613667026846056
8723,3.3543533262148593
8724,4.245692019838145
8725,2.4314702417144956
8726,3.8333684456163453
8727,3.852399815921804
8728,3.3823864115933864
8729,4.194950954287299
8730,3.3099860210032994
8731,4.102980830575415
8732,4.1268444150144745
8733,4.1114988745232015
8734,3.6198513339946254
8735,3.927085384593068
8736,3.563545139703642
8737,4.362007984001728
8738,4.265916634373294
8739,4.215710009179397
8740,3.9764432423050247
8741,3.7362191350437515
8742,3.6339757265812946
8743,4.010890189921861
8744,3.492612734709133
8745,3.9128442497111586
8746,4.018373295372586
8747,4.432831520861229
8748,5.096137937892849
8749,4.174706023652776
8750,4.11901883659972
8751,4.3594446563689
8752,3.274705786370223
8753,4.013448158054206
8754,3.5298250523119767
8755,4.244266031975886
8756,3.0524953048820396
8757,4.023299029030991
8758,3.863827823238971
8759,4.305872122874899
8760,3.6099553195421783
8761,3.7990579605599457
8762,2.0788685635905755
8763,3.8465042422180917
8764,4.169834344796183
8765,3.547157607593821
8766,4.231111915892484
8767,3.680112796126915
8768,3.8492653027249504
8769,3.850831287087039
8770,4.09458757248054
8771,4.411623841662682
8772,4.04112275325653
8773,4.318577352410998
8774,4.006419029081197
8775,4.110291229416628
8776,4.053657868329162
8777,4.267656868531181
8778,4.250651684924839
8779,3.4497096218338923
8780,3.7788025466858435
8781,3.1973671682008113
8782,4.356955769033929
8783,4.7367320595651305
8784,4.144578458375304
8785,4.180906514284554
8786,3.964127240905067
8787,3.097055490587525
8788,3.732204412370322
8789,3.938476555820365
8790,4.218312991910028
8791,3.539005610391338
8792,3.810103811415702
8793,3.979458428908524
8794,4.387765752230235
8795,4.081106440823046
8796,4.620077968305287
8797,3.05843452821538
8798,3.895602876151544
8799,4.11441850913981
8800,3.6312626300949913
8801,3.8188260856581953
8802,3.5768467848120453
8803,3.8767646190907334
8804,4.180475220972257
8805,3.477552301320863
8806,3.85529143810143
8807,4.2759530857938275
8808,4.873563580440569
8809,3.7682120705643847
8810,4.589888900347596
8811,2.208238375250308
8812,4.072724825228336
8813,4.987307146914365
8814,3.9825708818421406
8815,4.612982817589993
8816,3.4361420584038878
8817,3.7066873733140446
8818,3.9088848087077297
8819,3.657270898920987
8820,2.6744050342801193
8821,4.03948127586138
8822,3.234031512443489
8823,4.502927823549417
8824,3.5973452291463026
8825,3.5299905009531023
8826,3.489215763617043
8827,3.9980591481406087
8828,3.9685484607887407
8829,3.1757145606278283
8830,3.1838204422824368
8831,4.603207515396945
8832,3.8733687964301473
8833,4.4294686058862744
8834,3.593463753340229
8835,3.3903493163530625
8836,3.4893415505572207
8837,3.987628204224002
8838,4.067484052149072
8839,3.507886781138633
8840,4.160126580806989
8841,4.294345039125409
8842,4.482993860868152
8843,4.320179485777462
8844,3.9114360875526977
8845,4.471153014121636
8846,4.342090128124583
8847,3.0695602328279508
8848,3.291988500240496
8849,2.7045967023451305
8850,1.9150509192556333
8851,3.967131102096271
8852,3.4228513868339205
8853,3.876570551526639
8854,3.9533175797791484
8855,3.0123107101289994
8856,3.43393956749224
8857,3.9244225795262873
8858,3.7934995520005663
8859,3.745913711582727
8860,3.8545714450742072
8861,3.4916658820617075
8862,3.909946903128398
8863,4.335059611190741
8864,3.9270181526208043
8865,4.102946225601584
8866,4.143384827971648
8867,4.300705392069891
8868,4.363585578996325
8869,3.6575120793576836
8870,3.875832041935055
8871,3.7875746809982025
8872,4.2070216671576475
8873,3.143124969063262
8874,3.042204136491777
8875,4.143846216541556
8876,3.4604960203983373
8877,4.399276891205162
8878,4.372725305733168
8879,3.877884752124847
8880,4.232080231846894
8881,4.459943502628987
8882,3.3327297213548532
8883,3.387965223366072
8884,4.068573328192048
8885,3.8376794293509398
8886,2.9842228703289617
8887,3.6922688235708083
8888,4.650620472904966
8889,3.1775799922487837
8890,4.3907179681608985
8891,4.035116522419997
8892,3.599729792425956
8893,4.174175461403125
8894,3.6696691212303616
8895,4.762754408540058
8896,4.428285183804239
8897,4.2247973604084095
8898,3.331731988735003
8899,4.897662719421556
8900,3.7536600725081084
8901,3.8482503845308202
8902,3.406094843935743
8903,3.8706820600912235
8904,4.115480613900173
8905,3.9898989333759447
8906,3.4215953920144644
8907,4.176215215719845
8908,3.1210005503617144
8909,4.111323594489191
8910,4.39898820676885
8911,4.483606178793285
8912,4.644984701846355
8913,4.277849704367761
8914,4.29470326128864
8915,4.264088555359444
8916,3.7046062230849945
8917,3.1217360844421638
8918,4.302860381656121
8919,4.309409216132421
8920,3.2841790216575877
8921,3.2917982253893547
8922,4.280851507090209
8923,3.8826304062602572
8924,3.990744983312836
8925,3.596888421180613
8926,4.212110194441624
8927,4.161954818666542
8928,3.2646103696521234
8929,4.353949864359253
8930,4.656032209784029
8931,3.4935109018901316
8932,4.081612265785215
8933,3.0363817223337035
8934,3.9708165055330853
8935,3.7176985787664205
8936,4.116173607236949
8937,3.3602861730355618
8938,3.8449297825127644
8939,3.9538199973530928
8940,3.8371818820979655
8941,3.163702195294558
8942,3.938031565373737
8943,3.347343242684659
8944,3.58039804466058
8945,4.109636546525426
8946,4.100147187941425
8947,3.3124424589455694
8948,4.116638571364
8949,3.8030049542616866
8950,3.8145462333630005
8951,2.9199632306416787
8952,4.247108773521657
8953,3.49012275073528
8954,4.0461868973427375
8955,3.579458585732082
8956,3.5619179895839377
8957,4.199087470686538
8958,4.165871307549326
8959,4.022431334869864
8960,4.3225357600143655
8961,3.8988719237695757
8962,4.054895447546868
8963,3.8523217866244215
8964,4.185699952845282
8965,4.325600732413151
8966,4.110315290227872
8967,4.297203378031568
8968,3.7776189786799
8969,4.664887296805151
8970,3.673397914657293
8971,3.7921595280781766
8972,3.350312487881763
8973,3.5470439414775607
8974,4.02062764476469
8975,4.053082140604635
8976,4.1098034078801104
8977,3.946747819218815
8978,3.729447988509308
8979,4.4176116607011675
8980,3.292795255120417
8981,4.221995867957083
8982,3.3345480800127003
8983,4.471474614710061
8984,4.080001683987555
8985,3.841584709017217
8986,4.370659088715401
8987,3.461002191954841
8988,4.336385719041836
8989,4.1450602427811605
8990,3.369074024727402
8991,4.449802949060508
8992,4.1382815459719895
8993,3.2013000220271124
8994,3.9228293631697433
8995,4.158637977550637
8996,3.5940011240846337
8997,4.333621014608472
8998,3.90922183076966
8999,4.011529881148165
9000,4.07867474094177
9001,4.227936201054609
9002,4.6764495702550395
9003,4.234882097422408
9004,2.5135892236211057
9005,4.298749745114957
9006,4.26151548163519
9007,3.667215373893803
9008,3.5102784300509993
9009,3.739001910009808
9010,4.217080500297217
9011,4.342969623223848
9012,4.15800837614622
9013,3.593358293947036
9014,3.551315285929734
9015,3.253488329115053
9016,4.4464514897540415
9017,4.282804057866564
9018,4.004420281958172
9019,4.094358728372193
9020,3.925170802340193
9021,4.179853532597944
9022,4.530287935949813
9023,2.3635444837881616
9024,3.806297498436189
9025,3.3920416705445255
9026,4.251258174767509
9027,3.694496742755082
9028,4.024893148847362
9029,3.3217045301124495
9030,4.062588972490337
9031,4.094352643369298
9032,4.629168094763567
9033,2.814041085031492
9034,4.298751382871794
9035,3.712861536633295
9036,3.366089366184102
9037,4.3613270180148875
9038,4.073127528311365
9039,2.4781664615526884
9040,4.0884704044906774
9041,3.830177880217575
9042,3.0063821441236533
9043,4.240196594971051
9044,3.416975457481022
9045,3.7091164719460044
9046,3.2686055005415957
9047,2.46094975064197
9048,4.346836172664475
9049,4.272837898620556
9050,4.00260587361162
9051,3.3593373471041335
9052,3.7965721124949807
9053,3.9107617821903076
9054,2.9319013390571347
9055,3.6907498301278943
9056,3.7188793430566465
9057,4.345862086278769
9058,4.140795278167035
9059,3.9190656156227806
9060,3.997262078412241
9061,3.9143117477104963
9062,3.5030901444674507
9063,4.0545407479414965
9064,3.9916674501118212
9065,3.9811746760132323
9066,3.4096616336665155
9067,3.6652778185076498
9068,3.899941932335219
9069,3.6322844918239214
9070,4.3008407890171245
9071,3.887199771794333
9072,4.03486536192457
9073,4.373321856104378
9074,3.4521579491043908
9075,2.4425089998069764
9076,3.6400742698061843
9077,4.42571593700322
9078,3.458145868825646
9079,4.363094382831258
9080,3.620548535244366
9081,4.178618098113292
9082,3.407846131727201
9083,4.232074268482237
9084,4.162974755446735
9085,4.271337624427257
9086,3.6862714619492216
9087,4.558288660513894
9088,3.159430667099011
9089,4.4955551693242874
9090,3.6126562134755553
9091,3.048047504788412
9092,3.814193516523325
9093,3.9425612641414807
9094,3.8700043501534354
9095,4.2334102052252724
9096,4.208605995073173
9097,3.4300664496590625
9098,3.632098586199254
9099,3.3819795763783347
9100,4.314453546368297
9101,4.358092172566292
9102,4.12800152716529
9103,3.7899576566376627
9104,3.6502247375268766
9105,3.433298516245448
9106,3.7060363069574227
9107,4.084641808155709
9108,4.628644969377101
9109,4.293356253782953
9110,3.6659065984953294
9111,4.58136186741557
9112,3.982994420923009
9113,4.191034781230118
9114,3.7788383263780227
9115,3.5391182571730617
9116,4.092564787879944
9117,4.306202674063118
9118,4.513914894600168
9119,4.1838416242988465
9120,4.269226018049652
9121,3.7190649695303777
9122,3.9089420146611022
9123,3.7968279565783063
9124,3.7885645976837576
9125,3.8634896690835934
9126,3.3963484931108736
9127,4.51870220292674
9128,4.200653278426785
9129,4.075298341691231
9130,3.046241741232965
9131,4.184446406547002
9132,3.872191853914036
9133,3.7973662723695
9134,4.048803312722708
9135,4.107583969202094
9136,4.311473805870866
9137,3.7815079974485535
9138,3.9539801795243332
9139,2.953330035615743
9140,5.204351599439416
9141,3.7051280186313997
9142,4.475980605663764
9143,3.0505059316876975
9144,3.9066667075503614
9145,3.9306299132163596
9146,4.00144292661459
9147,2.696771171982266
9148,3.439567936330694
9149,4.2434791029865515
9150,4.113536644029135
9151,4.393745039302808
9152,4.2541003930218455
9153,4.608091280706477
9154,4.074614259771624
9155,4.146693714796479
9156,4.186321682585516
9157,3.8285382123730596
9158,3.552591445755273
9159,3.723465108032611
9160,2.5549439167425474
9161,3.1418885863102326
9162,3.9179849541169407
9163,4.464397773789371
9164,4.127337130358894
9165,4.086405261490043
9166,4.148814830397009
9167,3.789947820724005
9168,3.9901673421273203
9169,3.899872716027029
9170,3.959894718545246
9171,3.228812632884235
9172,4.285028200646218
9173,4.184605435814065
9174,4.025049435436848
9175,4.488359808032921
9176,3.639614623623637
9177,4.2806797648139066
9178,3.253385132942517
9179,4.056727528860053
9180,3.7437949655910403
9181,4.056011470603334
9182,2.269085810488976
9183,4.179671997879101
9184,3.9531702490827425
9185,3.6416922929340148
9186,3.7814024913912836
9187,4.017687534749142
9188,3.215274975201133
9189,4.035719578345169
9190,2.2417501661380816
9191,4.179652222180064
9192,4.002851123792406
9193,4.2991815425611435
9194,4.1748514148818225
9195,4.2479708723064
9196,3.7307008990685784
9197,4.2109522057643805
9198,3.969180207488945
9199,4.713917999703054
9200,3.2205908189208863
9201,3.471023021487177
9202,4.221430026871617
9203,3.316159095922579
9204,4.251598199211752
9205,3.8875807025168703
9206,4.272144809756637
9207,3.7188164024996944
9208,4.396660276911361
9209,3.8434240760670155
9210,4.659220902956555
9211,3.2516443387503893
9212,3.7471862396208175
9213,3.868192641179352
9214,4.544976037159227
9215,4.109209197468007
9216,4.266380218085148
9217,3.611091910145575
9218,4.080161977980488
9219,3.9347959261974417
9220,3.958451710119187
9221,3.9625802504334695
9222,3.4771443937632625
9223,4.046138174906201
9224,3.466700984684511
9225,3.5454357192226764
9226,4.0945803279645325
9227,2.3537916668221253
9228,3.43062773415994
9229,3.515073017487122
