id,happiness
8602,3.1477500000000003
8603,3.6189999999999998
8604,3.80525
8605,3.48875
8606,4.0175
8607,3.9165
8608,3.6732500000000003
8609,4.302
8610,3.12925
8611,4.53175
8612,3.5665
8613,3.9735
8614,3.8200000000000003
8615,4.4685
8616,4.51375
8617,4.0447500000000005
8618,3.8977500000000003
8619,3.9857500000000003
8620,4.05425
8621,2.57825
8622,4.054
8623,4.59025
8624,3.09025
8625,2.5012499999999998
8626,4.1434999999999995
8627,4.0655
8628,4.08875
8629,3.87425
8630,4.236750000000001
8631,3.674
8632,2.938
8633,3.9505
8634,3.66675
8635,3.20075
8636,3.308
8637,3.64125
8638,4.0985
8639,3.24175
8640,3.0555
8641,4.22925
8642,3.218
8643,3.6254999999999997
8644,4.3142499999999995
8645,3.65
8646,3.71125
8647,3.70425
8648,3.9522500000000003
8649,4.516
8650,3.3075
8651,4.13875
8652,3.0717499999999998
8653,4.071
8654,4.3260000000000005
8655,3.489
8656,3.9575
8657,4.25775
8658,2.7465
8659,3.21425
8660,4.19025
8661,4.090249999999999
8662,4.381
8663,4.52075
8664,3.3657500000000002
8665,3.9452499999999997
8666,4.08475
8667,4.404
8668,4.1175
8669,3.234
8670,3.90975
8671,3.4175
8672,4.17
8673,3.2199999999999998
8674,4.2375
8675,3.402
8676,4.30525
8677,3.6957500000000003
8678,3.8215000000000003
8679,3.98925
8680,2.92575
8681,3.7885
8682,3.6565
8683,3.8625
8684,4.08375
8685,3.91425
8686,4.08325
8687,4.11875
8688,4.1685
8689,4.1075
8690,4.10175
8691,3.949
8692,3.91025
8693,3.83075
8694,3.05975
8695,3.80425
8696,4.02975
8697,4.071999999999999
8698,3.99475
8699,3.77675
8700,4.114
8701,4.33375
8702,4.0245
8703,3.99325
8704,3.934
8705,3.58425
8706,3.28325
8707,4.16375
8708,4.21725
8709,3.308
8710,4.043749999999999
8711,3.67875
8712,4.1537500000000005
8713,4.11675
8714,3.75825
8715,4.391
8716,3.9055
8717,4.0760000000000005
8718,3.4715
8719,4.15175
8720,3.801
8721,3.8205
8722,4.03925
8723,3.215
8724,4.21325
8725,3.27075
8726,3.92975
8727,3.89175
8728,3.8137499999999998
8729,4.3795
8730,3.1029999999999998
8731,4.0169999999999995
8732,3.8957499999999996
8733,3.83375
8734,3.60325
8735,3.8550000000000004
8736,2.8817500000000003
8737,4.107
8738,4.0365
8739,4.12975
8740,3.78125
8741,3.8609999999999998
8742,3.9777500000000003
8743,4.0337499999999995
8744,3.4282500000000002
8745,3.97125
8746,4.106249999999999
8747,3.9185
8748,4.500500000000001
8749,4.18925
8750,4.08575
8751,4.328749999999999
8752,3.2432499999999997
8753,4.071
8754,3.5112500000000004
8755,4.08475
8756,3.0955000000000004
8757,4.13875
8758,4.03725
8759,4.39325
8760,3.521
8761,3.791
8762,2.3514999999999997
8763,4.0962499999999995
8764,3.7655
8765,3.87125
8766,4.415
8767,3.7809999999999997
8768,4.1
8769,3.94825
8770,3.88525
8771,4.43975
8772,4.01025
8773,4.445
8774,3.99675
8775,3.6455
8776,4.01975
8777,4.18375
8778,3.6390000000000002
8779,3.48775
8780,3.65925
8781,3.18625
8782,4.08425
8783,4.379
8784,4.1
8785,4.16225
8786,3.9975
8787,3.1319999999999997
8788,3.38475
8789,3.58725
8790,3.9055
8791,3.23675
8792,3.7175000000000002
8793,4.09375
8794,4.219
8795,4.17725
8796,4.23975
8797,3.28125
8798,3.86025
8799,4.29725
8800,3.8755
8801,3.651
8802,3.1630000000000003
8803,4.1754999999999995
8804,3.9320000000000004
8805,3.78775
8806,3.851
8807,4.2245
8808,4.436
8809,3.65625
8810,4.437749999999999
8811,2.99125
8812,4.11125
8813,4.31975
8814,3.41725
8815,4.425
8816,3.5752499999999996
8817,3.448
8818,3.893
8819,3.8657500000000002
8820,2.18325
8821,4.137499999999999
8822,3.3045
8823,3.9595000000000002
8824,3.9370000000000003
8825,3.5869999999999997
8826,3.777
8827,3.91925
8828,3.8497500000000002
8829,3.27875
8830,3.3070000000000004
8831,4.51225
8832,3.6799999999999997
8833,4.0745000000000005
8834,3.73725
8835,3.6477500000000003
8836,3.55925
8837,3.959
8838,4.0912500000000005
8839,3.3985
8840,4.0495
8841,4.3469999999999995
8842,4.3035
8843,4.0322499999999994
8844,3.70375
8845,4.422750000000001
8846,4.10275
8847,3.0775
8848,3.73325
8849,2.944
8850,2.183
8851,4.12275
8852,3.588
8853,3.893
8854,3.5385
8855,3.39325
8856,3.95325
8857,4.105
8858,3.3827499999999997
8859,3.4290000000000003
8860,4.031750000000001
8861,3.40325
8862,3.58575
8863,4.077249999999999
8864,3.92625
8865,4.285
8866,4.1552500000000006
8867,3.85025
8868,4.30475
8869,3.535
8870,4.01625
8871,3.621
8872,4.12875
8873,3.2115
8874,3.0115
8875,3.761
8876,3.4115
8877,4.3735
8878,4.1515
8879,4.08675
8880,3.901
8881,3.9165
8882,3.54
8883,3.27725
8884,3.402
8885,3.7235
8886,2.936
8887,3.55175
8888,4.4399999999999995
8889,3.7047499999999998
8890,4.20475
8891,4.00525
8892,3.65425
8893,3.92
8894,3.92975
8895,4.588749999999999
8896,4.098
8897,4.050750000000001
8898,3.8305
8899,4.41275
8900,3.708
8901,4.204000000000001
8902,3.6975
8903,3.868
8904,3.7954999999999997
8905,3.7885
8906,3.1285
8907,4.1594999999999995
8908,3.54075
8909,3.974
8910,4.1265
8911,4.165
8912,4.512499999999999
8913,4.1419999999999995
8914,4.043749999999999
8915,4.3535
8916,3.87275
8917,3.29925
8918,3.95725
8919,4.30475
8920,3.44975
8921,3.4695
8922,3.92725
8923,3.934
8924,4.02425
8925,3.8385
8926,4.08375
8927,4.0525
8928,3.01925
8929,4.0337499999999995
8930,4.69475
8931,3.4072500000000003
8932,3.35825
8933,3.3645
8934,4.0575
8935,3.7640000000000002
8936,3.8754999999999997
8937,3.55175
8938,3.8994999999999997
8939,3.90625
8940,3.76225
8941,3.61475
8942,3.926
8943,3.7135
8944,3.5934999999999997
8945,3.92475
8946,4.04125
8947,3.386
8948,4.034750000000001
8949,3.84175
8950,3.782
8951,2.8912500000000003
8952,4.195
8953,3.6887499999999998
8954,3.94725
8955,3.199
8956,3.4005
8957,3.9655
8958,3.99425
8959,4.06625
8960,4.08025
8961,3.9699999999999998
8962,3.83825
8963,3.87025
8964,4.2495
8965,3.8667499999999997
8966,4.0815
8967,4.16075
8968,3.5839999999999996
8969,4.46075
8970,4.032
8971,3.8987499999999997
8972,3.20525
8973,3.6262499999999998
8974,4.04125
8975,3.78925
8976,4.0775
8977,4.25725
8978,3.90425
8979,4.35175
8980,3.4245
8981,4.156750000000001
8982,3.42575
8983,4.151999999999999
8984,4.121
8985,3.92425
8986,4.23525
8987,3.5285
8988,4.42275
8989,4.243
8990,3.83575
8991,4.2780000000000005
8992,4.05875
8993,3.3555
8994,3.9502499999999996
8995,4.119
8996,3.63075
8997,3.376
8998,3.82325
8999,4.0489999999999995
9000,3.877
9001,3.8905000000000003
9002,4.3927499999999995
9003,4.0325
9004,2.5095
9005,4.06
9006,4.14175
9007,3.4885
9008,3.8667499999999997
9009,3.561
9010,4.1850000000000005
9011,3.5185
9012,4.06475
9013,3.8202499999999997
9014,3.51975
9015,3.81875
9016,4.21125
9017,4.0605
9018,4.016
9019,3.659
9020,3.9357499999999996
9021,4.06425
9022,4.3395
9023,2.96475
9024,3.7657499999999997
9025,3.2735
9026,4.436249999999999
9027,3.2809999999999997
9028,3.92225
9029,3.204
9030,3.9555
9031,4.069
9032,4.48975
9033,2.77325
9034,4.20275
9035,4.05425
9036,3.60175
9037,4.08875
9038,3.9625
9039,2.44175
9040,3.67
9041,3.888
9042,3.31425
9043,3.94975
9044,4.144
9045,3.385
9046,3.24925
9047,2.3105
9048,4.5302500000000006
9049,4.056
9050,4.224
9051,4.197
9052,3.73775
9053,4.12575
9054,2.9212499999999997
9055,3.95075
9056,3.49425
9057,4.3025
9058,4.03025
9059,3.9815
9060,3.98325
9061,4.015
9062,3.6765
9063,3.798
9064,3.839
9065,4.106
9066,3.3615
9067,3.9202500000000002
9068,3.76775
9069,3.1905
9070,3.96625
9071,3.32275
9072,4.051
9073,4.084
9074,3.49875
9075,2.94575
9076,3.9459999999999997
9077,4.086
9078,3.208
9079,4.1845
9080,3.7275
9081,3.99725
9082,3.88875
9083,3.9825
9084,4.087
9085,4.2642500000000005
9086,3.65825
9087,4.50775
9088,3.74125
9089,4.36975
9090,3.58675
9091,3.1365
9092,3.97375
9093,3.72225
9094,4.00875
9095,3.9215
9096,4.04275
9097,3.753
9098,3.912
9099,3.53775
9100,4.28125
9101,4.2275
9102,4.233750000000001
9103,4.1765
9104,3.604
9105,3.823
9106,3.5374999999999996
9107,3.93675
9108,4.31675
9109,4.2895
9110,3.7175000000000002
9111,4.2775
9112,3.6407499999999997
9113,4.062749999999999
9114,3.95575
9115,3.694
9116,3.92225
9117,4.16675
9118,4.19625
9119,3.9765
9120,4.1705
9121,3.5785
9122,4.03825
9123,3.7835
9124,3.684
9125,3.6995
9126,3.72975
9127,4.22575
9128,4.10675
9129,3.2967500000000003
9130,2.9757499999999997
9131,3.7487500000000002
9132,3.8657500000000002
9133,3.6704999999999997
9134,3.9555
9135,4.2170000000000005
9136,3.8280000000000003
9137,3.83425
9138,3.74825
9139,3.62025
9140,4.66075
9141,3.79625
9142,4.18675
9143,3.07125
9144,4.011
9145,3.95925
9146,4.1579999999999995
9147,2.3682499999999997
9148,3.527
9149,4.19175
9150,4.0649999999999995
9151,4.30175
9152,4.10325
9153,4.4677500000000006
9154,4.112500000000001
9155,4.22275
9156,4.15425
9157,3.81025
9158,3.49725
9159,4.003
9160,2.7155
9161,3.089
9162,3.97925
9163,4.22575
9164,4.108499999999999
9165,4.03675
9166,3.54475
9167,3.5955
9168,4.291
9169,4.00075
9170,3.79425
9171,3.40325
9172,4.126250000000001
9173,4.141249999999999
9174,3.80225
9175,4.232
9176,3.9425
9177,4.147
9178,3.52175
9179,3.544
9180,3.725
9181,4.1
9182,2.104
9183,4.13225
9184,3.2235
9185,3.27725
9186,3.9939999999999998
9187,3.81175
9188,3.63325
9189,4.315250000000001
9190,2.2865
9191,4.17075
9192,4.07225
9193,4.0489999999999995
9194,3.9467499999999998
9195,3.85475
9196,3.976
9197,3.78225
9198,4.11875
9199,4.1732499999999995
9200,3.877
9201,3.73375
9202,3.67375
9203,4.068
9204,3.9837499999999997
9205,4.052
9206,4.38325
9207,3.626
9208,4.01675
9209,4.07725
9210,4.54875
9211,3.2755
9212,4.134
9213,3.8222500000000004
9214,4.074999999999999
9215,4.03675
9216,3.94275
9217,3.7779999999999996
9218,3.97875
9219,4.203250000000001
9220,3.867
9221,4.0175
9222,3.36325
9223,3.8445
9224,3.21725
9225,3.6475
9226,4.0855
9227,2.606
9228,3.015
9229,3.467
9230,4.258
9231,3.5155000000000003
9232,4.0355
9233,4.034
9234,4.023
9235,2.263
9236,4.01875
9237,3.7967500000000003
9238,3.8815
9239,3.82425
9240,3.9044999999999996
9241,4.38725
9242,3.8685
9243,3.9930000000000003
9244,3.48925
9245,3.8355
9246,4.1232500000000005
9247,3.96675
9248,4.724
9249,4.0592500000000005
9250,4.2307500000000005
9251,3.26275
9252,4.5375
9253,3.52
9254,3.74125
9255,4.27125
9256,3.84075
9257,3.8855
9258,3.72375
9259,4.23025
9260,3.96225
9261,4.13575
9262,3.65225
9263,3.6165000000000003
9264,3.73675
9265,4.1625
9266,3.858
9267,3.85975
9268,4.32325
9269,3.99025
9270,4.56675
9271,4.196
9272,4.2645
9273,3.5535
9274,2.66825
9275,4.52925
9276,4.05225
9277,3.74125
9278,3.63075
9279,4.16075
9280,3.316
9281,3.97725
9282,4.369249999999999
9283,3.69125
9284,4.39825
9285,3.75625
9286,3.96525
9287,4.34
9288,2.76225
9289,3.78125
9290,3.676
9291,4.2925
9292,3.6252500000000003
9293,3.2794999999999996
9294,3.7165
9295,2.6332500000000003
9296,4.50975
9297,3.5055
9298,3.4715
9299,3.0735
9300,3.68775
9301,4.155
9302,4.1205
9303,4.460000000000001
9304,3.10625
9305,3.90975
9306,3.95425
9307,3.95875
9308,4.181749999999999
9309,4.192
9310,2.996
9311,4.112
9312,2.9465
9313,3.8875
9314,3.841
9315,3.27725
9316,3.957
9317,3.76525
9318,3.6445
9319,4.1785
9320,3.3752500000000003
9321,4.1645
9322,3.78975
9323,3.9299999999999997
9324,3.3920000000000003
9325,3.6145
9326,3.7775
9327,4.44525
9328,3.0045
9329,3.73675
9330,3.57575
9331,3.9145000000000003
9332,4.167249999999999
9333,4.1485
9334,3.761
9335,3.917
9336,3.8057499999999997
9337,4.0280000000000005
9338,4.1185
9339,3.9284999999999997
9340,4.2275
9341,2.76025
9342,3.9805
9343,3.41775
9344,3.6887499999999998
9345,3.4355
9346,3.72875
9347,3.24975
9348,3.3825000000000003
9349,3.7664999999999997
9350,3.3129999999999997
9351,3.83375
9352,3.9425
9353,3.1375
9354,4.0142500000000005
9355,4.109
9356,3.888
9357,4.3095
9358,4.25725
9359,3.5025
9360,2.6574999999999998
9361,3.98575
9362,4.298
9363,4.1005
9364,3.32475
9365,3.3865
9366,3.78275
9367,4.187749999999999
9368,4.4872499999999995
9369,4.089
9370,4.332
9371,4.058
9372,3.9072500000000003
9373,4.0845
9374,3.373
9375,3.9720000000000004
9376,3.585
9377,3.9632500000000004
9378,3.9265
9379,4.335
9380,3.958
9381,4.103
9382,4.21875
9383,3.078
9384,4.05025
9385,4.0817499999999995
9386,4.1095
9387,4.13625
9388,4.145
9389,4.10625
9390,3.9947500000000002
9391,2.95075
9392,3.6885000000000003
9393,4.17625
9394,4.089
9395,3.5532500000000002
9396,3.9945
9397,4.3375
9398,3.49475
9399,3.52725
9400,3.77725
9401,4.0504999999999995
9402,3.9
9403,4.3412500000000005
9404,3.76375
9405,4.031499999999999
9406,3.905
9407,3.012
9408,4.29425
9409,4.04725
9410,3.9095
9411,4.056749999999999
9412,3.07325
9413,4.16075
9414,3.97825
9415,3.739
9416,3.326
9417,3.6334999999999997
9418,4.22675
9419,3.51775
9420,4.10125
9421,4.12975
9422,3.8884999999999996
9423,3.4005
9424,3.28775
9425,3.9234999999999998
9426,3.70325
9427,3.92225
9428,3.84675
9429,3.14925
9430,3.0882500000000004
9431,3.137
9432,3.9314999999999998
9433,4.1625
9434,3.4935
9435,3.62775
9436,3.73775
9437,3.58975
9438,3.614
9439,3.945
9440,2.956
9441,4.252
9442,3.4515000000000002
9443,4.10775
9444,4.067
9445,4.22975
9446,4.466
9447,3.76825
9448,4.07125
9449,4.09025
9450,2.93
9451,4.19875
9452,4.156000000000001
9453,4.0265
9454,3.9255
9455,3.85375
9456,3.96325
9457,4.7052499999999995
9458,3.8765
9459,3.90175
9460,3.9987500000000002
9461,3.4997499999999997
9462,3.76675
9463,3.737
9464,3.5285
9465,4.17375
9466,3.17375
9467,3.9002499999999998
9468,3.92425
9469,3.9665
9470,3.6535
9471,3.43225
9472,4.02125
9473,3.5625
9474,4.1805
9475,3.56275
9476,4.34975
9477,4.589
9478,3.12175
9479,4.0455000000000005
9480,4.3455
9481,2.5119999999999996
9482,4.141500000000001
9483,3.8659999999999997
9484,4.49525
9485,3.55875
9486,4.12125
9487,2.8815
9488,4.06675
9489,3.6697499999999996
9490,4.32225
9491,4.07825
9492,3.69225
9493,3.489
9494,2.5935
9495,4.3505
9496,4.0447500000000005
9497,3.6342499999999998
9498,4.23975
9499,2.8049999999999997
9500,3.45775
9501,3.94175
9502,4.2615
9503,3.794
9504,4.08825
9505,4.0195
9506,3.917
9507,3.8935
9508,3.75525
9509,3.39625
9510,4.114
9511,3.9219999999999997
9512,3.91325
9513,3.7910000000000004
9514,3.69825
9515,3.966
9516,4.19375
9517,3.0595
9518,3.77625
9519,4.0245
9520,3.99375
9521,3.98975
9522,3.4095
9523,3.5495
9524,3.90975
9525,2.96975
9526,3.7474999999999996
9527,3.301
9528,3.1795
9529,3.88225
9530,4.18825
9531,4.245
9532,3.1187500000000004
9533,3.401
9534,3.16125
9535,3.0557499999999997
9536,4.08825
9537,3.7815
9538,3.925
9539,3.48025
9540,2.9467499999999998
9541,3.4234999999999998
9542,4.2515
9543,3.66475
9544,3.36475
9545,3.8280000000000003
9546,3.95275
9547,3.68375
9548,3.987
9549,3.3055
9550,4.3765
9551,3.51225
9552,3.90575
9553,4.12025
9554,4.0215
9555,4.044499999999999
9556,3.7095000000000002
9557,2.6205
9558,4.01975
9559,4.215249999999999
9560,3.7729999999999997
9561,4.2532499999999995
9562,4.1935
9563,4.10475
9564,3.354
9565,4.198
9566,4.3774999999999995
9567,3.6485
9568,4.27525
9569,4.0755
9570,3.9974999999999996
9571,3.94325
9572,4.1285
9573,3.86375
9574,3.665
9575,4.363
9576,4.241
9577,4.1747499999999995
9578,3.8129999999999997
9579,4.03525
9580,4.11175
9581,4.2684999999999995
9582,3.5010000000000003
9583,4.133
9584,3.10425
9585,4.2555
9586,3.52625
9587,3.935
9588,3.3715
9589,4.19825
9590,4.672499999999999
9591,3.218
9592,3.9517499999999997
9593,3.9197499999999996
9594,3.9105
9595,4.0177499999999995
9596,3.6654999999999998
9597,3.9695
9598,3.93375
9599,3.10275
9600,4.3445
9601,4.23325
9602,3.857
9603,4.24125
9604,3.598
9605,3.7039999999999997
9606,4.3955
9607,3.774
9608,3.381
9609,4.10175
9610,3.841
9611,3.7635
9612,3.96725
9613,4.185499999999999
